Mechanism,NOx.Emissions,Temperature,O3
CRI,321758464,307.50,61.3344116210938
CRI,404604416,307.50,65.3199615478516
CRI,489517184,307.50,68.217658996582
CRI,575437376,307.50,69.9693298339844
CRI,661464320,307.50,70.8941802978516
CRI,746857664,307.50,70.9718475341797
CRI,831022848,307.50,70.5421829223633
CRI,913530112,307.50,69.6306686401367
CRI,994108544,307.50,68.4951324462891
CRI,1072598848,307.50,67.1227264404297
CRI,1148909440,307.50,65.691535949707
CRI,1223046528,307.50,64.1618499755859
CRI,1295069568,307.50,62.6498527526855
CRI,1365028608,307.50,61.1276016235352
CRI,1433012352,307.50,59.627758026123
CRI,1499110528,307.50,58.1931915283203
CRI,1563409536,307.50,56.7473983764648
CRI,1626008832,307.50,55.4249572753906
CRI,1686985984,307.50,54.1170616149902
CRI,1746430720,307.50,52.8278427124023
CRI,1804411008,307.50,51.6658020019531
CRI,1861002112,307.50,50.5153274536133
CRI,1916266624,307.50,49.3818054199219
CRI,1970277248,307.50,48.3435592651367
CRI,2023094400,307.50,47.352180480957
CRI,2074775040,307.50,46.3778839111328
CRI,2125377024,307.50,45.4230041503906
CRI,2174948608,307.50,44.5457954406738
CRI,2223542016,307.50,43.7195434570312
CRI,2271208192,307.50,42.9093284606934
CRI,2317984256,307.50,42.1162185668945
CRI,2363910400,307.50,41.3410148620605
CRI,2409024768,307.50,40.616886138916
CRI,2453362944,307.50,39.9521102905273
CRI,2496965376,307.50,39.3008804321289
CRI,2539861760,307.50,38.6635398864746
CRI,2582083072,307.50,38.0403442382812
CRI,2623656192,307.50,37.4314231872559
CRI,2664611584,307.50,36.8368682861328
CRI,2704977920,307.50,36.256649017334
CRI,2744771072,307.50,35.6906242370605
CRI,1922381.375,308.00,36.4340972900391
CRI,5836419.5,308.00,36.6834754943848
CRI,9867631,308.00,36.9444580078125
CRI,14033560,308.00,37.2217025756836
CRI,18342510,308.00,37.5169296264648
CRI,22797852,308.00,37.8299293518066
CRI,27400584,308.00,38.1598510742188
CRI,32150456,308.00,38.5057373046875
CRI,37046428,308.00,38.8666496276855
CRI,42086788,308.00,39.2416763305664
CRI,47269280,308.00,39.6297836303711
CRI,52591096,308.00,40.0299911499023
CRI,58048948,308.00,40.4413833618164
CRI,63639032,308.00,40.8628768920898
CRI,69357064,308.00,41.2933120727539
CRI,75198240,308.00,41.731689453125
CRI,81157760,308.00,42.1852722167969
CRI,87229680,308.00,42.743824005127
CRI,93409224,308.00,43.3361167907715
CRI,99691472,308.00,43.9387435913086
CRI,106071280,308.00,44.5464553833008
CRI,112544128,308.00,45.1839218139648
CRI,119106328,308.00,45.823112487793
CRI,125755168,308.00,46.4628601074219
CRI,132488544,308.00,47.101978302002
CRI,139305472,308.00,47.7393608093262
CRI,146204192,308.00,48.3862915039062
CRI,153183824,308.00,49.0406455993652
CRI,160243136,308.00,49.6907043457031
CRI,167380464,308.00,50.3358612060547
CRI,174594048,308.00,50.9754257202148
CRI,181881792,308.00,51.6087188720703
CRI,189242160,308.00,52.2350997924805
CRI,196672672,308.00,52.8539505004883
CRI,204170688,308.00,53.4647979736328
CRI,211734080,308.00,54.066951751709
CRI,219360112,308.00,54.6600189208984
CRI,227046704,308.00,55.2540168762207
CRI,234791552,308.00,55.8473167419434
CRI,242592160,308.00,56.4308204650879
CRI,250446464,308.00,57.0042114257812
CRI,258352320,308.00,57.5672302246094
CRI,266307904,308.00,58.1195945739746
CRI,274311168,308.00,58.6610870361328
CRI,282359712,308.00,59.1915016174316
CRI,290451904,308.00,59.7106590270996
CRI,298585888,308.00,60.2183532714844
CRI,306759936,308.00,60.7144355773926
CRI,314972096,308.00,61.1987457275391
CRI,323220768,308.00,61.6711463928223
CRI,327358592,308.00,61.9028396606445
CRI,411674912,308.00,65.9647598266602
CRI,498083360,308.00,68.8977966308594
CRI,585494592,308.00,70.6808242797852
CRI,672980736,308.00,71.5988311767578
CRI,759774784,308.00,71.6503982543945
CRI,845267328,308.00,71.2102890014648
CRI,929018048,308.00,70.2533264160156
CRI,1010753088,308.00,69.0983734130859
CRI,1090298752,308.00,67.6736679077148
CRI,1167581056,308.00,66.2220687866211
CRI,1242610176,308.00,64.6420440673828
CRI,1315443072,308.00,63.1128845214844
CRI,1386145408,308.00,61.5440940856934
CRI,1454810752,308.00,60.0317039489746
CRI,1521530496,308.00,58.5561904907227
CRI,1586402560,308.00,57.0876502990723
CRI,1649521920,308.00,55.7434463500977
CRI,1710979712,308.00,54.4012298583984
CRI,1770865536,308.00,53.1089553833008
CRI,1829249408,308.00,51.9176788330078
CRI,1886209152,308.00,50.7393226623535
CRI,1941816576,308.00,49.5793685913086
CRI,1996136832,308.00,48.5451049804688
CRI,2049242112,308.00,47.5311470031738
CRI,2101185024,308.00,46.5354270935059
CRI,2152029440,308.00,45.5602722167969
CRI,2201827840,308.00,44.6907615661621
CRI,2250630912,308.00,43.8471870422363
CRI,2298491904,308.00,43.0205192565918
CRI,2345444352,308.00,42.2118301391602
CRI,2391532800,308.00,41.4218978881836
CRI,2436800768,308.00,40.708438873291
CRI,2481282816,308.00,40.0310668945312
CRI,2525018368,308.00,39.3678512573242
CRI,2568037632,308.00,38.7191352844238
CRI,2610373376,308.00,38.0851631164551
CRI,2652054272,308.00,37.4659996032715
CRI,2693114624,308.00,36.8618698120117
CRI,2733577728,308.00,36.272518157959
CRI,2773458688,308.00,35.697868347168
CRI,1952637.75,308.50,36.4228630065918
CRI,5928992.5,308.50,36.6777229309082
CRI,10025326,308.50,36.9446296691895
CRI,14259410,308.50,37.2282218933105
CRI,18639626,308.50,37.5302276611328
CRI,23169334,308.50,37.8504295349121
CRI,27849500,308.50,38.1879730224609
CRI,32679802,308.50,38.5418701171875
CRI,37659140,308.50,38.9111557006836
CRI,42785608,308.50,39.2948951721191
CRI,48056904,308.50,39.6920433044434
CRI,53470092,308.50,40.1015434265137
CRI,59021604,308.50,40.5224380493164
CRI,64707504,308.50,40.9536437988281
CRI,70523392,308.50,41.3939208984375
CRI,76464200,308.50,41.8422317504883
CRI,82524856,308.50,42.3349800109863
CRI,88699312,308.50,42.9103927612305
CRI,94982856,308.50,43.5214767456055
CRI,101370376,308.50,44.1373405456543
CRI,107856720,308.50,44.7687187194824
CRI,114437480,308.50,45.4199752807617
CRI,121109400,308.50,46.0728340148926
CRI,127869936,308.50,46.7260704040527
CRI,134717584,308.50,47.3784370422363
CRI,141650864,308.50,48.0288848876953
CRI,148668496,308.50,48.7001571655273
CRI,155769664,308.50,49.3677978515625
CRI,162952400,308.50,50.0309104919434
CRI,170215296,308.50,50.6888465881348
CRI,177556192,308.50,51.3409156799316
CRI,184973264,308.50,51.9864196777344
CRI,192464448,308.50,52.6246566772461
CRI,200027072,308.50,53.2551078796387
CRI,207658528,308.50,53.8772964477539
CRI,215356192,308.50,54.4903755187988
CRI,223117904,308.50,55.0983428955078
CRI,230941200,308.50,55.712158203125
CRI,238823504,308.50,56.3161849975586
CRI,246762608,308.50,56.9101028442383
CRI,254756336,308.50,57.4936065673828
CRI,262802656,308.50,58.0664329528809
CRI,270899488,308.50,58.6283073425293
CRI,279044416,308.50,59.1789970397949
CRI,287235808,308.50,59.7183303833008
CRI,295471456,308.50,60.2461013793945
CRI,303749600,308.50,60.7621040344238
CRI,312068320,308.50,61.2662048339844
CRI,320425728,308.50,61.7582092285156
CRI,328821152,308.50,62.237964630127
CRI,333032544,308.50,62.4732131958008
CRI,418840128,308.50,66.6112823486328
CRI,506766464,308.50,69.577880859375
CRI,595688064,308.50,71.3919677734375
CRI,684649472,308.50,72.3010406494141
CRI,772860352,308.50,72.3405990600586
CRI,859689152,308.50,71.8738174438477
CRI,944686272,308.50,70.8840026855469
CRI,1027578432,308.50,69.6956939697266
CRI,1108180864,308.50,68.2325286865234
CRI,1186431488,308.50,66.7458190917969
CRI,1262353152,308.50,65.1163787841797
CRI,1335993472,308.50,63.5692024230957
CRI,1407433344,308.50,61.9529800415039
CRI,1476769792,308.50,60.4295425415039
CRI,1544104576,308.50,58.9122276306152
CRI,1609536128,308.50,57.4362869262695
CRI,1673167616,308.50,56.055778503418
CRI,1735091840,308.50,54.6786422729492
CRI,1795402880,308.50,53.3847351074219
CRI,1854182656,308.50,52.1636619567871
CRI,1911502208,308.50,50.9569625854492
CRI,1967438208,308.50,49.7947158813477
CRI,2022062336,308.50,48.7414703369141
CRI,2075442176,308.50,47.7045631408691
CRI,2127639168,308.50,46.6871109008789
CRI,2178716416,308.50,45.708438873291
CRI,2228728064,308.50,44.8309173583984
CRI,2277729280,308.50,43.9697761535645
CRI,2325770240,308.50,43.1264572143555
CRI,2372888832,308.50,42.3020324707031
CRI,2419133696,308.50,41.5000305175781
CRI,2464545792,308.50,40.7956161499023
CRI,2509163520,308.50,40.1055221557617
CRI,2553023232,308.50,39.4302291870117
CRI,2596160768,308.50,38.7700881958008
CRI,2638605568,308.50,38.1253128051758
CRI,2680388352,308.50,37.4960098266602
CRI,2721544704,308.50,36.882209777832
CRI,2762096128,308.50,36.2837600708008
CRI,2802062336,308.50,35.7005386352539
CRI,1983114.875,309.00,36.4115562438965
CRI,6022265.5,309.00,36.6719245910645
CRI,10184234,309.00,36.9447860717773
CRI,14487021,309.00,37.2347755432129
CRI,18939094,309.00,37.5436134338379
CRI,23543830,309.00,37.8710899353027
CRI,28302104,309.00,38.2163200378418
CRI,33213578,309.00,38.5783042907715
CRI,38277004,309.00,38.9560470581055
CRI,43490444,309.00,39.3485679626465
CRI,48851380,309.00,39.7548484802246
CRI,54356712,309.00,40.173713684082
CRI,60002804,309.00,40.6041831970215
CRI,65785384,309.00,41.0451812744141
CRI,71700016,309.00,41.4953575134277
CRI,77741328,309.00,41.9536590576172
CRI,83904072,309.00,42.4858741760254
CRI,90181928,309.00,43.0839881896973
CRI,96570528,309.00,43.7082901000977
CRI,103064296,309.00,44.3374481201172
CRI,109658288,309.00,44.9927558898926
CRI,116348376,309.00,45.6578636169434
CRI,123131560,309.00,46.3244323730469
CRI,130005496,309.00,46.991153717041
CRI,136969120,309.00,47.6567535400391
CRI,144020720,309.00,48.3313751220703
CRI,151159264,309.00,49.0162162780762
CRI,158383712,309.00,49.6971282958984
CRI,165692176,309.00,50.3733825683594
CRI,173082416,309.00,51.0440864562988
CRI,180552912,309.00,51.7086219787598
CRI,188101136,309.00,52.3662300109863
CRI,195724880,309.00,53.0163345336914
CRI,203421424,309.00,53.6583671569824
CRI,211187872,309.00,54.291862487793
CRI,219021904,309.00,54.915771484375
CRI,226920960,309.00,55.5480422973633
CRI,234882624,309.00,56.1728134155273
CRI,242904288,309.00,56.7874870300293
CRI,250983808,309.00,57.3917465209961
CRI,259119024,309.00,57.9853019714355
CRI,267307632,309.00,58.5678520202637
CRI,275547520,309.00,59.1391487121582
CRI,283836480,309.00,59.6989555358887
CRI,292172640,309.00,60.2471160888672
CRI,300553536,309.00,60.7833862304688
CRI,308977600,309.00,61.3076095581055
CRI,317443264,309.00,61.8195686340332
CRI,325948608,309.00,62.3191108703613
CRI,334492736,309.00,62.8060722351074
CRI,338778624,309.00,63.0448303222656
CRI,426098016,309.00,67.258674621582
CRI,515563168,309.00,70.2568511962891
CRI,606013696,309.00,72.1015930175781
CRI,696468416,309.00,72.9995727539062
CRI,786105152,309.00,73.0374069213867
CRI,874277248,309.00,72.5315093994141
CRI,960528576,309.00,71.5244140625
CRI,1044579776,309.00,70.2856292724609
CRI,1126238336,309.00,68.8013534545898
CRI,1205451904,309.00,67.261589050293
CRI,1282257920,309.00,65.614501953125
CRI,1356696960,309.00,64.0177612304688
CRI,1428868736,309.00,62.353343963623
CRI,1498875008,309.00,60.8202896118164
CRI,1566814592,309.00,59.2603416442871
CRI,1632796160,309.00,57.7785491943359
CRI,1696928768,309.00,56.3610496520996
CRI,1759312384,309.00,54.948600769043
CRI,1820037248,309.00,53.654712677002
CRI,1879194368,309.00,52.4032135009766
CRI,1936867072,309.00,51.1676406860352
CRI,1993119232,309.00,50.010139465332
CRI,2048035456,309.00,48.9322204589844
CRI,2101677824,309.00,47.8719139099121
CRI,2154117888,309.00,46.8323974609375
CRI,2205418240,309.00,45.8619613647461
CRI,2255634176,309.00,44.9656944274902
CRI,2304820224,309.00,44.0867729187012
CRI,2353032704,309.00,43.226634979248
CRI,2400307968,309.00,42.3863487243652
CRI,2446698752,309.00,41.5958824157715
CRI,2492244224,309.00,40.8779411315918
CRI,2536989440,309.00,40.1750068664551
CRI,2580964608,309.00,39.4875793457031
CRI,2624211712,309.00,38.8159866333008
CRI,2666758656,309.00,38.1603965759277
CRI,2708639232,309.00,37.5209541320801
CRI,2749883648,309.00,36.8975486755371
CRI,2790516992,309.00,36.2900695800781
CRI,2830562816,309.00,35.698356628418
CRI,2013803.375,309.50,36.4001731872559
CRI,6116203.5,309.50,36.6660766601562
CRI,10344311,309.50,36.9449348449707
CRI,14716343,309.50,37.2413635253906
CRI,19240874,309.50,37.5570869445801
CRI,23921232,309.50,37.8918914794922
CRI,28758278,309.50,38.2448768615723
CRI,33751640,309.50,38.6150169372559
CRI,38899916,309.50,39.0012855529785
CRI,44201064,309.50,39.4026718139648
CRI,49652420,309.50,39.8181343078613
CRI,55250768,309.50,40.2464485168457
CRI,60992220,309.50,40.6865692138672
CRI,66872416,309.50,41.1374015808105
CRI,72886528,309.50,41.5975341796875
CRI,79029248,309.50,42.0658721923828
CRI,85294824,309.50,42.6377830505371
CRI,91677208,309.50,43.2588233947754
CRI,98171888,309.50,43.8964004516602
CRI,104772888,309.50,44.5420074462891
CRI,111475760,309.50,45.2183876037598
CRI,118276560,309.50,45.8973693847656
CRI,125172440,309.50,46.5776443481445
CRI,132161800,309.50,47.2578353881836
CRI,139243072,309.50,47.9367027282715
CRI,146415072,309.50,48.6359443664551
CRI,153676416,309.50,49.3342704772949
CRI,161026112,309.50,50.0284538269043
CRI,168462048,309.50,50.7177925109863
CRI,175981824,309.50,51.4012489318848
CRI,183583424,309.50,52.0781135559082
CRI,191264592,309.50,52.7478256225586
CRI,199022672,309.50,53.4097328186035
CRI,206854768,309.50,54.0632743835449
CRI,214757920,309.50,54.7078514099121
CRI,222730128,309.50,55.3540954589844
CRI,230768064,309.50,55.9998359680176
CRI,238870032,309.50,56.6354789733887
CRI,247033008,309.50,57.2607269287109
CRI,255254848,309.50,57.8752517700195
CRI,263533264,309.50,58.4787406921387
CRI,271865984,309.50,59.070915222168
CRI,280251104,309.50,59.6515197753906
CRI,288685856,309.50,60.2203369140625
CRI,297168416,309.50,60.7771911621094
CRI,305696736,309.50,61.3218574523926
CRI,314269024,309.50,61.854118347168
CRI,322883392,309.50,62.3737945556641
CRI,331539200,309.50,62.8806800842285
CRI,340233568,309.50,63.3747329711914
CRI,344594592,309.50,63.6169242858887
CRI,433446784,309.50,67.9059906005859
CRI,524471168,309.50,70.933708190918
CRI,616467776,309.50,72.8085861206055
CRI,708429696,309.50,73.6932601928711
CRI,799503104,309.50,73.7292251586914
CRI,889029312,309.50,73.1822814941406
CRI,976536768,309.50,72.1581497192383
CRI,1061744960,309.50,70.8668594360352
CRI,1144458112,309.50,69.3626480102539
CRI,1224636928,309.50,67.7693252563477
CRI,1302316160,309.50,66.1048889160156
CRI,1377549952,309.50,64.4576568603516
CRI,1450443904,309.50,62.7796325683594
CRI,1521104000,309.50,61.202953338623
CRI,1589639680,309.50,59.5995979309082
CRI,1656167680,309.50,58.1135177612305
CRI,1720792448,309.50,56.6584243774414
CRI,1783619584,309.50,55.2102546691895
CRI,1844753024,309.50,53.9180374145508
CRI,1904277760,309.50,52.6358871459961
CRI,1962281216,309.50,51.371265411377
CRI,2018844928,309.50,50.2192001342773
CRI,2074041472,309.50,49.1167144775391
CRI,2127934592,309.50,48.0330085754395
CRI,2180606208,309.50,46.9708824157715
CRI,2232114176,309.50,46.0098457336426
CRI,2282521088,309.50,45.0946006774902
CRI,2331884544,309.50,44.197696685791
CRI,2380259840,309.50,43.3205833435059
CRI,2427688192,309.50,42.4646987915039
CRI,2474221824,309.50,41.6870994567871
CRI,2519891968,309.50,40.9554061889648
CRI,2564745728,309.50,40.2392578125
CRI,2608828160,309.50,39.5396003723145
CRI,2652175872,309.50,38.856517791748
CRI,2694816768,309.50,38.1901588439941
CRI,2736787968,309.50,37.540584564209
CRI,2778117376,309.50,36.9076499938965
CRI,2818827008,309.50,36.2912254333496
CRI,2858953728,309.50,35.6912002563477
CRI,2044697.75,310.00,36.3887176513672
CRI,6210786,310.00,36.6601829528809
CRI,10505505,310.00,36.945068359375
CRI,14947317,310.00,37.247974395752
CRI,19544852,310.00,37.5706405639648
CRI,24301446,310.00,37.9128265380859
CRI,29217942,310.00,38.2736320495605
CRI,34293832,310.00,38.6519927978516
CRI,39527656,310.00,39.0468521118164
CRI,44917272,310.00,39.4571647644043
CRI,50459856,310.00,39.8818664550781
CRI,56152032,310.00,40.3197059631348
CRI,61989676,310.00,40.7695274353027
CRI,67968240,310.00,41.2302513122559
CRI,74082768,310.00,41.7003860473633
CRI,80327616,310.00,42.1893577575684
CRI,86697064,310.00,42.7906723022461
CRI,93184976,310.00,43.4347190856934
CRI,99786536,310.00,44.085693359375
CRI,106495896,310.00,44.7550315856934
CRI,113308800,310.00,45.4454574584961
CRI,120221672,310.00,46.1383171081543
CRI,127231960,310.00,46.8322830200195
CRI,134338368,310.00,47.5259094238281
CRI,141539328,310.00,48.2270774841309
CRI,148833536,310.00,48.9422035217285
CRI,156219664,310.00,49.6540107727051
CRI,163696432,310.00,50.3614387512207
CRI,171261632,310.00,51.0636901855469
CRI,178912704,310.00,51.7598571777344
CRI,186647344,310.00,52.4490814208984
CRI,194463120,310.00,53.1308250427246
CRI,202356912,310.00,53.8044586181641
CRI,210326080,310.00,54.469425201416
CRI,218368000,310.00,55.1295738220215
CRI,226479744,310.00,55.7963104248047
CRI,234658768,310.00,56.4532127380371
CRI,242902448,310.00,57.0996398925781
CRI,251208352,310.00,57.7353515625
CRI,259574432,310.00,58.3600234985352
CRI,267997920,310.00,58.9733352661133
CRI,276476576,310.00,59.5750160217285
CRI,285008448,310.00,60.1648025512695
CRI,293590848,310.00,60.7425155639648
CRI,302221920,310.00,61.3079299926758
CRI,310899424,310.00,61.8608169555664
CRI,319621664,310.00,62.400951385498
CRI,328387680,310.00,62.9281234741211
CRI,337195200,310.00,63.4422492980957
CRI,346041696,310.00,63.9432334899902
CRI,350479072,310.00,64.1887664794922
CRI,440883968,310.00,68.552360534668
CRI,533485888,310.00,71.6074752807617
CRI,627047232,310.00,73.5120620727539
CRI,720528640,310.00,74.3809661865234
CRI,813049920,310.00,74.4149017333984
CRI,903936448,310.00,73.8249740600586
CRI,992702464,310.00,72.7842559814453
CRI,1079065856,310.00,71.438591003418
CRI,1162829184,310.00,69.9148483276367
CRI,1243971712,310.00,68.2671127319336
CRI,1322513408,310.00,66.5865707397461
CRI,1398532352,310.00,64.8880386352539
CRI,1472140544,310.00,63.1990585327148
CRI,1543450240,310.00,61.5765991210938
CRI,1612569216,310.00,59.9291763305664
CRI,1679627648,310.00,58.4403686523438
CRI,1744736384,310.00,56.9471588134766
CRI,1808003456,310.00,55.4987182617188
CRI,1869529600,310.00,54.1738777160645
CRI,1929413888,310.00,52.860725402832
CRI,1987742336,310.00,51.5667877197266
CRI,2044599552,310.00,50.4215049743652
CRI,2100062336,310.00,49.2939567565918
CRI,2154204160,310.00,48.1865425109863
CRI,2207087616,310.00,47.1035194396973
CRI,2258789120,310.00,46.1513671875
CRI,2309400320,310.00,45.2180137634277
CRI,2358951168,310.00,44.3039779663086
CRI,2407494144,310.00,43.4106025695801
CRI,2455069440,310.00,42.5389442443848
CRI,2501728512,310.00,41.7752876281738
CRI,2547521280,310.00,41.0299453735352
CRI,2592488192,310.00,40.3008880615234
CRI,2636667136,310.00,39.5885963439941
CRI,2680089856,310.00,38.8933410644531
CRI,2722799360,310.00,38.2154655456543
CRI,2764826368,310.00,37.5548362731934
CRI,2806228224,310.00,36.9123382568359
