Mechanism,Temperature,NOx.Emissions,Reaction,Rate.Constant
CB05,303,2692915456,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303,2735877888,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303,2778179840,PANX = UNITY,3.9999998989515e-05
CB05,303,2819837440,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303,2860871424,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,2149523.25,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,6555662,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,11122743,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,15860823,PAN = UNITY,3.9999998989515e-05
CB05,303.5,20772130,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,25856080,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,31111378,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,36536092,PANX = UNITY,3.9999998989515e-05
CB05,303.5,42127628,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,47882856,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,53798092,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,59869060,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,66091000,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,72458816,PAN = UNITY,3.9999998989515e-05
CB05,303.5,78966728,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,85609312,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,92380520,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,99274408,PANX = UNITY,3.9999998989515e-05
CB05,303.5,106285248,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,113407656,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,120636320,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,127966464,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,135393904,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,142914800,PAN = UNITY,3.9999998989515e-05
CB05,303.5,150525568,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,158222960,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,166003648,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,173864960,PANX = UNITY,3.9999998989515e-05
CB05,303.5,181803824,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,189817280,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,197902064,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,206055904,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,214275968,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,222559440,PAN = UNITY,3.9999998989515e-05
CB05,303.5,230903600,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,239306000,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,247763936,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,256275072,PANX = UNITY,3.9999998989515e-05
CB05,303.5,264836864,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,273446816,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,282103264,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,290803168,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,299544992,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,308326496,PAN = UNITY,3.9999998989515e-05
CB05,303.5,317145792,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,326000800,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,334889632,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,343810656,PANX = UNITY,3.9999998989515e-05
CB05,303.5,352762112,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,361742304,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,366242688,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,457383104,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,549797824,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,642380736,PAN = UNITY,3.9999998989515e-05
CB05,303.5,734227392,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,824628736,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,913075136,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,999241600,PANX = UNITY,3.9999998989515e-05
CB05,303.5,1082946304,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,1164145024,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,1242861056,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,1319186176,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,1393229824,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,1465107712,PAN = UNITY,3.9999998989515e-05
CB05,303.5,1534946176,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,1602849280,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,1668926208,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,1733296512,PANX = UNITY,3.9999998989515e-05
CB05,303.5,1796036608,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,1857237120,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,1916983040,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,1975349248,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,2032404992,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,2088216064,PAN = UNITY,3.9999998989515e-05
CB05,303.5,2142839424,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,2196328960,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,2248744192,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,2300128768,PANX = UNITY,3.9999998989515e-05
CB05,303.5,2350530048,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,2399990528,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,2448535552,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,303.5,2496217088,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,303.5,2543066880,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,303.5,2589110016,PAN = UNITY,3.9999998989515e-05
CB05,303.5,2634379264,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,303.5,2678892032,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,303.5,2722676480,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,303.5,2765767680,PANX = UNITY,3.9999998989515e-05
CB05,303.5,2808187392,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,303.5,2849947648,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,303.5,2891079936,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,2180472.5,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,6651423.5,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,11287288,PAN = UNITY,3.9999998989515e-05
CB05,304,16097974,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,21085594,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,26249428,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,31588086,PANX = UNITY,3.9999998989515e-05
CB05,304,37099508,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,42781012,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,48629328,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,54640608,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,60810408,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,67133856,PAN = UNITY,3.9999998989515e-05
CB05,304,73605696,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,80219968,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,86971072,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,93852816,PANX = UNITY,3.9999998989515e-05
CB05,304,100859216,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,107984512,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,115223232,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,122570064,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,130020480,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,137570304,PAN = UNITY,3.9999998989515e-05
CB05,304,145215616,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,152953024,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,160779216,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,168690992,PANX = UNITY,3.9999998989515e-05
CB05,304,176685488,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,184759472,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,192910112,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,201133856,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,209428432,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,217790896,PAN = UNITY,3.9999998989515e-05
CB05,304,226218384,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,234708384,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,243257920,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,251864624,PANX = UNITY,3.9999998989515e-05
CB05,304,260525440,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,269238240,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,278000992,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,286810560,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,295665312,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,304562720,PAN = UNITY,3.9999998989515e-05
CB05,304,313500736,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,322477504,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,331490880,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,340538944,PANX = UNITY,3.9999998989515e-05
CB05,304,349619840,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,358732032,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,367873760,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,372454720,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,465238208,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,559315008,PAN = UNITY,3.9999998989515e-05
CB05,304,653542272,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,746983424,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,838903808,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,928777856,PANX = UNITY,3.9999998989515e-05
CB05,304,1016263872,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,1101177344,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,1183475968,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,1263193856,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,1340426496,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,1415291264,PAN = UNITY,3.9999998989515e-05
CB05,304,1487923840,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,1558443136,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,1626963840,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,1693614976,PANX = UNITY,3.9999998989515e-05
CB05,304,1758497152,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,1821706112,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,1883336448,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,1943476608,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,2002201472,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,2059587200,PAN = UNITY,3.9999998989515e-05
CB05,304,2115703040,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,2170606336,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,2224355840,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,2277009408,PANX = UNITY,3.9999998989515e-05
CB05,304,2328613888,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,2379218176,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,2428866048,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,2477587968,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304,2525432576,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304,2572432896,PAN = UNITY,3.9999998989515e-05
CB05,304,2618615808,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304,2664016384,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304,2708658176,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304,2752556032,PANX = UNITY,3.9999998989515e-05
CB05,304,2795753216,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304,2838275072,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304,2880130304,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304,2921351424,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,2211701.25,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,6748059,PAN = UNITY,3.9999998989515e-05
CB05,304.5,11453353,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,16337375,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,21402092,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,26646632,PANX = UNITY,3.9999998989515e-05
CB05,304.5,32069568,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,37668736,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,43441260,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,49383740,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,55492252,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,61762212,PAN = UNITY,3.9999998989515e-05
CB05,304.5,68188512,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,74765720,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,81487912,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,88348992,PANX = UNITY,3.9999998989515e-05
CB05,304.5,95342776,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,102463408,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,109704976,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,117061808,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,124528936,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,132101792,PAN = UNITY,3.9999998989515e-05
CB05,304.5,139776304,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,147548528,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,155415216,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,163372960,PANX = UNITY,3.9999998989515e-05
CB05,304.5,171418640,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,179549104,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,187761136,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,196051856,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,204417424,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,212856000,PAN = UNITY,3.9999998989515e-05
CB05,304.5,221364192,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,229938976,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,238577728,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,247277904,PANX = UNITY,3.9999998989515e-05
CB05,304.5,256036240,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,264850336,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,273717920,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,282636288,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,291602944,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,300615616,PAN = UNITY,3.9999998989515e-05
CB05,304.5,309672320,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,318770432,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,327908448,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,337083712,PANX = UNITY,3.9999998989515e-05
CB05,304.5,346294912,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,355539520,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,364816064,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,374122720,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,378786560,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,473250880,PAN = UNITY,3.9999998989515e-05
CB05,304.5,569028032,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,664935680,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,760003648,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,853474112,PANX = UNITY,3.9999998989515e-05
CB05,304.5,944797568,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,1033618304,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,1119750528,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,1203158272,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,1283881856,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,1362022272,PAN = UNITY,3.9999998989515e-05
CB05,304.5,1437711872,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,1511092736,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,1582283520,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,1651415040,PANX = UNITY,3.9999998989515e-05
CB05,304.5,1718627712,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,1784014208,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,1847679872,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,1909727232,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,1970248192,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,2029321472,PAN = UNITY,3.9999998989515e-05
CB05,304.5,2087025152,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,2143428608,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,2198601984,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,2252593664,PANX = UNITY,3.9999998989515e-05
CB05,304.5,2305471744,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,2357281280,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,2408076032,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,2457899264,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,2506785536,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,304.5,2554780928,PAN = UNITY,3.9999998989515e-05
CB05,304.5,2601920000,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,304.5,2648243200,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,304.5,2693754880,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,304.5,2738508288,PANX = UNITY,3.9999998989515e-05
CB05,304.5,2782509056,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,304.5,2825806080,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,304.5,2868411136,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,304.5,2910360832,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,304.5,2951657472,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,305,2243203.75,PAN = UNITY,3.9999998989515e-05
CB05,305,6845548,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,305,11620917,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,305,16578965,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,305,21721528,PANX = UNITY,3.9999998989515e-05
CB05,305,27047644,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,305,32555762,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,305,38243600,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,305,44108188,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,305,50146000,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,305,56352884,PAN = UNITY,3.9999998989515e-05
CB05,305,62724216,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,305,69254672,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,305,75938632,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,305,82770088,PANX = UNITY,3.9999998989515e-05
CB05,305,89742752,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,305,96850296,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,305,104086744,HO2 + NO2 = HO2NO2,1.47043575232653e-12
CB05,305,111446312,CH3CO3 + NO2 = PAN,1.08456108677268e-11
CB05,305,118923192,HO2NO2 + OH = NO2,3.4694129080054e-12
CB05,305,126512752,PAN = UNITY,3.9999998989515e-05
CB05,305,134210184,PANX + OH = ALD2 + NO2,2.99999987959237e-13
CB05,305,142011648,HO2NO2 = HO2 + NO2,0.0287318266928196
CB05,305,149913408,PANX = CXO3 + NO2,8.53353049024008e-05
CB05,305,157911888,PANX = UNITY,3.9999998989515e-05
CB05,305,166003856,PAN = CH3CO3 + NO2,8.53353049024008e-05
CB05,305,174186144,CXO3 + NO2 = PANX,1.08456108677268e-11
CB05,305,182455424,HO2 + NO2 = HO2NO2,1.47043575232653e-12
