Mechanism,Temperature,NOx.Emissions,Rate.Constant
CRIv2,312,361305728,0.00234705326147377
CRIv2,312,373019360,0.00234705326147377
CRIv2,312,384799712,0.00234705326147377
CRIv2,312,396643808,0.00234705326147377
CRIv2,312,408548000,0.00234705326147377
CRIv2,312,420509440,0.00234705326147377
CRIv2,312,432524832,0.00234705326147377
CRIv2,312,444590912,0.00234705326147377
CRIv2,312,456705056,0.00234705326147377
CRIv2,312,468864480,0.00234705326147377
CRIv2,312,481066368,0.00234705326147377
CRIv2,312,487182208,0.00234705326147377
CRIv2,312,611095872,0.00234705326147377
CRIv2,312,736507584,0.00234705326147377
CRIv2,312,861446720,0.00234705326147377
CRIv2,312,984239168,0.00234705326147377
CRIv2,312,1103573248,0.00234705326147377
CRIv2,312,1218539904,0.00234705326147377
CRIv2,312,1328640640,0.00234705326147377
CRIv2,312,1433691392,0.00234705326147377
CRIv2,312,1533792512,0.00234705326147377
CRIv2,312,1629218560,0.00234705326147377
CRIv2,312,1720252416,0.00234705326147377
CRIv2,312,1807233792,0.00234705326147377
CRIv2,312,1890487168,0.00234705326147377
CRIv2,312,1970337024,0.00234705326147377
CRIv2,312,2047048832,0.00234705326147377
CRIv2,312,2120877312,0.00234705326147377
CRIv2,312,2192055552,0.00234705326147377
CRIv2,312,2260809472,0.00234705326147377
CRIv2,312,2327313408,0.00234705326147377
CRIv2,312,2391730432,0.00234705326147377
CRIv2,312,2454208000,0.00234705326147377
CRIv2,312,2514885376,0.00234705326147377
CRIv2,312,2573880832,0.00234705326147377
CRIv2,312,2631313152,0.00234705326147377
CRIv2,312,2687279104,0.00234705326147377
CRIv2,312,2741864960,0.00234705326147377
CRIv2,312,2795148288,0.00234705326147377
CRIv2,312,2847236608,0.00234705326147377
CRIv2,312,2898155776,0.00234705326147377
CRIv2,312,2948011264,0.00234705326147377
CRIv2,312,2996849664,0.00234705326147377
CRIv2,312,3044716800,0.00234705326147377
CRIv2,312,3091656960,0.00234705326147377
CRIv2,312,3137718272,0.00234705326147377
CRIv2,312,3182938880,0.00234705326147377
CRIv2,312,3227350016,0.00234705326147377
CRIv2,312,3270988032,0.00234705326147377
CRIv2,312,3313893120,0.00234705326147377
CRIv2,312,3356087296,0.00234705326147377
CRIv2,312,3397596672,0.00234705326147377
CRIv2,312.5,2743891,0.00251783151179552
CRIv2,312.5,8395725,0.00251783151179552
CRIv2,312.5,14287485,0.00251783151179552
CRIv2,312.5,20428084,0.00251783151179552
CRIv2,312.5,26817712,0.00251783151179552
CRIv2,312.5,33454092,0.00251783151179552
CRIv2,312.5,40334116,0.00251783151179552
CRIv2,312.5,47453872,0.00251783151179552
CRIv2,312.5,54808684,0.00251783151179552
CRIv2,312.5,62393116,0.00251783151179552
CRIv2,312.5,70200864,0.00251783151179552
CRIv2,312.5,78224704,0.00251783151179552
CRIv2,312.5,86457208,0.00251783151179552
CRIv2,312.5,94890696,0.00251783151179552
CRIv2,312.5,103517672,0.00251783151179552
CRIv2,312.5,112331288,0.00251783151179552
CRIv2,312.5,121325576,0.00251783151179552
CRIv2,312.5,130495264,0.00251783151179552
CRIv2,312.5,139835728,0.00251783151179552
CRIv2,312.5,149342288,0.00251783151179552
CRIv2,312.5,159010576,0.00251783151179552
CRIv2,312.5,168836016,0.00251783151179552
CRIv2,312.5,178813808,0.00251783151179552
CRIv2,312.5,188938736,0.00251783151179552
CRIv2,312.5,199206000,0.00251783151179552
CRIv2,312.5,209610928,0.00251783151179552
CRIv2,312.5,220148352,0.00251783151179552
CRIv2,312.5,230813552,0.00251783151179552
CRIv2,312.5,241601664,0.00251783151179552
CRIv2,312.5,252508064,0.00251783151179552
CRIv2,312.5,263528208,0.00251783151179552
CRIv2,312.5,274657248,0.00251783151179552
CRIv2,312.5,285890624,0.00251783151179552
CRIv2,312.5,297224544,0.00251783151179552
CRIv2,312.5,308653824,0.00251783151179552
CRIv2,312.5,320175072,0.00251783151179552
CRIv2,312.5,331783712,0.00251783151179552
CRIv2,312.5,343475648,0.00251783151179552
CRIv2,312.5,355247520,0.00251783151179552
CRIv2,312.5,367095200,0.00251783151179552
CRIv2,312.5,379015072,0.00251783151179552
CRIv2,312.5,391003648,0.00251783151179552
CRIv2,312.5,403057280,0.00251783151179552
CRIv2,312.5,415172544,0.00251783151179552
CRIv2,312.5,427346272,0.00251783151179552
CRIv2,312.5,439575040,0.00251783151179552
CRIv2,312.5,451855680,0.00251783151179552
CRIv2,312.5,464185728,0.00251783151179552
CRIv2,312.5,476561984,0.00251783151179552
CRIv2,312.5,488981600,0.00251783151179552
CRIv2,312.5,495206528,0.00251783151179552
CRIv2,312.5,621330560,0.00251783151179552
CRIv2,312.5,748952832,0.00251783151179552
CRIv2,312.5,876030656,0.00251783151179552
CRIv2,312.5,1000833408,0.00251783151179552
CRIv2,312.5,1122002944,0.00251783151179552
CRIv2,312.5,1238610816,0.00251783151179552
CRIv2,312.5,1350146304,0.00251783151179552
CRIv2,312.5,1456440320,0.00251783151179552
CRIv2,312.5,1557605888,0.00251783151179552
CRIv2,312.5,1653935488,0.00251783151179552
CRIv2,312.5,1745734528,0.00251783151179552
CRIv2,312.5,1833361280,0.00251783151179552
CRIv2,312.5,1917157888,0.00251783151179552
CRIv2,312.5,1997450112,0.00251783151179552
CRIv2,312.5,2074544512,0.00251783151179552
CRIv2,312.5,2148679680,0.00251783151179552
CRIv2,312.5,2220125440,0.00251783151179552
CRIv2,312.5,2289090560,0.00251783151179552
CRIv2,312.5,2355764224,0.00251783151179552
CRIv2,312.5,2420316928,0.00251783151179552
CRIv2,312.5,2482902016,0.00251783151179552
CRIv2,312.5,2543661312,0.00251783151179552
CRIv2,312.5,2602715904,0.00251783151179552
CRIv2,312.5,2660185600,0.00251783151179552
CRIv2,312.5,2716175104,0.00251783151179552
CRIv2,312.5,2770757376,0.00251783151179552
CRIv2,312.5,2824050176,0.00251783151179552
CRIv2,312.5,2876116480,0.00251783151179552
CRIv2,312.5,2927037440,0.00251783151179552
CRIv2,312.5,2976869376,0.00251783151179552
CRIv2,312.5,3025681920,0.00251783151179552
CRIv2,312.5,3073520384,0.00251783151179552
CRIv2,312.5,3120434432,0.00251783151179552
CRIv2,312.5,3166465280,0.00251783151179552
CRIv2,312.5,3211647232,0.00251783151179552
CRIv2,312.5,3256024576,0.00251783151179552
CRIv2,312.5,3299622656,0.00251783151179552
CRIv2,312.5,3342491904,0.00251783151179552
CRIv2,312.5,3384646656,0.00251783151179552
CRIv2,312.5,3426117120,0.00251783151179552
CRIv2,313,2778789.25,0.00270042265765369
CRIv2,313,8503834,0.00270042265765369
CRIv2,313,14473617,0.00270042265765369
CRIv2,313,20697030,0.00270042265765369
CRIv2,313,27174196,0.00270042265765369
CRIv2,313,33902768,0.00270042265765369
CRIv2,313,40879564,0.00270042265765369
CRIv2,313,48100568,0.00270042265765369
CRIv2,313,55560928,0.00270042265765369
CRIv2,313,63255180,0.00270042265765369
CRIv2,313,71176752,0.00270042265765369
CRIv2,313,79318344,0.00270042265765369
CRIv2,313,87672536,0.00270042265765369
CRIv2,313,96231384,0.00270042265765369
CRIv2,313,104987672,0.00270042265765369
CRIv2,313,113934480,0.00270042265765369
CRIv2,313,123065896,0.00270042265765369
CRIv2,313,132376920,0.00270042265765369
CRIv2,313,141862800,0.00270042265765369
CRIv2,313,151518784,0.00270042265765369
CRIv2,313,161340592,0.00270042265765369
CRIv2,313,171323376,0.00270042265765369
CRIv2,313,181462224,0.00270042265765369
CRIv2,313,191751936,0.00270042265765369
CRIv2,313,202187568,0.00270042265765369
CRIv2,313,212764096,0.00270042265765369
CRIv2,313,223476480,0.00270042265765369
CRIv2,313,234319632,0.00270042265765369
CRIv2,313,245288896,0.00270042265765369
CRIv2,313,256379344,0.00270042265765369
CRIv2,313,267586144,0.00270042265765369
CRIv2,313,278904608,0.00270042265765369
CRIv2,313,290330304,0.00270042265765369
CRIv2,313,301858272,0.00270042265765369
CRIv2,313,313484640,0.00270042265765369
CRIv2,313,325205024,0.00270042265765369
CRIv2,313,337014976,0.00270042265765369
CRIv2,313,348910528,0.00270042265765369
CRIv2,313,360887552,0.00270042265765369
CRIv2,313,372942592,0.00270042265765369
CRIv2,313,385071232,0.00270042265765369
CRIv2,313,397270208,0.00270042265765369
CRIv2,313,409536000,0.00270042265765369
CRIv2,313,421864608,0.00270042265765369
CRIv2,313,434253216,0.00270042265765369
CRIv2,313,446698144,0.00270042265765369
CRIv2,313,459196448,0.00270042265765369
CRIv2,313,471744960,0.00270042265765369
CRIv2,313,484340096,0.00270042265765369
CRIv2,313,496980032,0.00270042265765369
CRIv2,313,503315712,0.00270042265765369
CRIv2,313,631675392,0.00270042265765369
CRIv2,313,761531840,0.00270042265765369
CRIv2,313,890765952,0.00270042265765369
CRIv2,313,1017590336,0.00270042265765369
CRIv2,313,1140606080,0.00270042265765369
CRIv2,313,1258848512,0.00270042265765369
CRIv2,313,1371813120,0.00270042265765369
CRIv2,313,1479339392,0.00270042265765369
CRIv2,313,1581560576,0.00270042265765369
CRIv2,313,1678772736,0.00270042265765369
CRIv2,313,1771330304,0.00270042265765369
CRIv2,313,1859587712,0.00270042265765369
CRIv2,313,1943909632,0.00270042265765369
CRIv2,313,2024637952,0.00270042265765369
CRIv2,313,2102081536,0.00270042265765369
CRIv2,313,2176521728,0.00270042265765369
CRIv2,313,2248211456,0.00270042265765369
CRIv2,313,2317369600,0.00270042265765369
CRIv2,313,2384198144,0.00270042265765369
CRIv2,313,2448873472,0.00270042265765369
CRIv2,313,2511550976,0.00270042265765369
CRIv2,313,2572377600,0.00270042265765369
CRIv2,313,2631480576,0.00270042265765369
CRIv2,313,2688981504,0.00270042265765369
CRIv2,313,2744975360,0.00270042265765369
CRIv2,313,2799557376,0.00270042265765369
CRIv2,313,2852845312,0.00270042265765369
CRIv2,313,2904892160,0.00270042265765369
CRIv2,313,2955784704,0.00270042265765369
CRIv2,313,3005587712,0.00270042265765369
CRIv2,313,3054366464,0.00270042265765369
CRIv2,313,3102170112,0.00270042265765369
CRIv2,313,3149047296,0.00270042265765369
CRIv2,313,3195046400,0.00270042265765369
CRIv2,313,3240180992,0.00270042265765369
CRIv2,313,3284514304,0.00270042265765369
CRIv2,313,3328073728,0.00270042265765369
CRIv2,313,3370901504,0.00270042265765369
CRIv2,313,3413018112,0.00270042265765369
CRIv2,313,3454452224,0.00270042265765369
MOZART-4,288,1348722.625,6.02939071541186e-05
MOZART-4,288,4089251.75,6.02939071541186e-05
MOZART-4,288,6903793.5,6.02939071541186e-05
MOZART-4,288,9805887,6.02939071541186e-05
MOZART-4,288,12801769,6.02939071541186e-05
MOZART-4,288,11244357,6.02939071541186e-05
MOZART-4,288,19084550,6.02939071541186e-05
MOZART-4,288,22373582,6.02939071541186e-05
MOZART-4,288,25761522,6.02939071541186e-05
MOZART-4,288,29248352,6.02939071541186e-05
MOZART-4,288,32833664,6.02939071541186e-05
MOZART-4,288,36516756,6.02939071541186e-05
MOZART-4,288,40296492,6.02939071541186e-05
MOZART-4,288,44171564,6.02939071541186e-05
MOZART-4,288,48140300,6.02939071541186e-05
MOZART-4,288,52200700,6.02939071541186e-05
MOZART-4,288,56350692,6.02939071541186e-05
MOZART-4,288,60587812,6.02939071541186e-05
MOZART-4,288,64909344,6.02939071541186e-05
MOZART-4,288,69312504,6.02939071541186e-05
MOZART-4,288,73794288,6.02939071541186e-05
MOZART-4,288,78351536,6.02939071541186e-05
MOZART-4,288,82981184,6.02939071541186e-05
MOZART-4,288,87679896,6.02939071541186e-05
MOZART-4,288,92444464,6.02939071541186e-05
MOZART-4,288,97271648,6.02939071541186e-05
MOZART-4,288,102158216,6.02939071541186e-05
MOZART-4,288,107101176,6.02939071541186e-05
MOZART-4,288,112097248,6.02939071541186e-05
MOZART-4,288,117143744,6.02939071541186e-05
MOZART-4,288,122237624,6.02939071541186e-05
MOZART-4,288,127376472,6.02939071541186e-05
MOZART-4,288,132557568,6.02939071541186e-05
MOZART-4,288,137778688,6.02939071541186e-05
MOZART-4,288,143037456,6.02939071541186e-05
MOZART-4,288,148331936,6.02939071541186e-05
MOZART-4,288,153660064,6.02939071541186e-05
MOZART-4,288,159020432,6.02939071541186e-05
MOZART-4,288,164410688,6.02939071541186e-05
MOZART-4,288,169829712,6.02939071541186e-05
MOZART-4,288,175275728,6.02939071541186e-05
MOZART-4,288,180747808,6.02939071541186e-05
MOZART-4,288,186244112,6.02939071541186e-05
MOZART-4,288,191763888,6.02939071541186e-05
MOZART-4,288,197305952,6.02939071541186e-05
MOZART-4,288,202869024,6.02939071541186e-05
MOZART-4,288,208452224,6.02939071541186e-05
MOZART-4,288,214054496,6.02939071541186e-05
MOZART-4,288,219675040,6.02939071541186e-05
MOZART-4,288,225313008,6.02939071541186e-05
MOZART-4,288,228138096,6.02939071541186e-05
MOZART-4,288,285353920,6.02939071541186e-05
MOZART-4,288,343480096,6.02939071541186e-05
MOZART-4,288,401982720,6.02939071541186e-05
MOZART-4,288,460455712,6.02939071541186e-05
MOZART-4,288,518584064,6.02939071541186e-05
MOZART-4,288,576149376,6.02939071541186e-05
MOZART-4,288,632998272,6.02939071541186e-05
MOZART-4,288,689026560,6.02939071541186e-05
MOZART-4,288,744175296,6.02939071541186e-05
MOZART-4,288,798422080,6.02939071541186e-05
MOZART-4,288,851756992,6.02939071541186e-05
MOZART-4,288,904186176,6.02939071541186e-05
MOZART-4,288,955728768,6.02939071541186e-05
MOZART-4,288,1006393856,6.02939071541186e-05
MOZART-4,288,1056205184,6.02939071541186e-05
MOZART-4,288,1105186816,6.02939071541186e-05
MOZART-4,288,1153361920,6.02939071541186e-05
MOZART-4,288,1200755712,6.02939071541186e-05
MOZART-4,288,1247392000,6.02939071541186e-05
MOZART-4,288,1293295104,6.02939071541186e-05
MOZART-4,288,1338487296,6.02939071541186e-05
MOZART-4,288,1382989952,6.02939071541186e-05
MOZART-4,288,1426830336,6.02939071541186e-05
MOZART-4,288,1470024192,6.02939071541186e-05
MOZART-4,288,1512588416,6.02939071541186e-05
MOZART-4,288,1554544384,6.02939071541186e-05
MOZART-4,288,1595908608,6.02939071541186e-05
MOZART-4,288,1636698112,6.02939071541186e-05
MOZART-4,288,1676937600,6.02939071541186e-05
MOZART-4,288,1716632832,6.02939071541186e-05
MOZART-4,288,1755799552,6.02939071541186e-05
MOZART-4,288,1794450048,6.02939071541186e-05
MOZART-4,288,1832595968,6.02939071541186e-05
MOZART-4,288,1870256512,6.02939071541186e-05
MOZART-4,288,1907443456,6.02939071541186e-05
MOZART-4,288,1944163584,6.02939071541186e-05
MOZART-4,288,1980430336,6.02939071541186e-05
MOZART-4,288,2016249216,6.02939071541186e-05
MOZART-4,288,2051636608,6.02939071541186e-05
MOZART-4,288,2086596736,6.02939071541186e-05
MOZART-4,288.5,1369522.625,6.54835457680747e-05
MOZART-4,288.5,4152808.5,6.54835457680747e-05
MOZART-4,288.5,7011774.5,6.54835457680747e-05
MOZART-4,288.5,9959972,6.54835457680747e-05
MOZART-4,288.5,13003588,6.54835457680747e-05
MOZART-4,288.5,16145316,6.54835457680747e-05
MOZART-4,288.5,19386512,6.54835457680747e-05
MOZART-4,288.5,22727806,6.54835457680747e-05
MOZART-4,288.5,26169410,6.54835457680747e-05
MOZART-4,288.5,29711222,6.54835457680747e-05
MOZART-4,288.5,33352774,6.54835457680747e-05
MOZART-4,288.5,37093216,6.54835457680747e-05
MOZART-4,288.5,40931488,6.54835457680747e-05
MOZART-4,288.5,44866088,6.54835457680747e-05
MOZART-4,288.5,48895232,6.54835457680747e-05
MOZART-4,288.5,53016992,6.54835457680747e-05
MOZART-4,288.5,57228996,6.54835457680747e-05
MOZART-4,288.5,61528840,6.54835457680747e-05
MOZART-4,288.5,65913768,6.54835457680747e-05
MOZART-4,288.5,70380824,6.54835457680747e-05
MOZART-4,288.5,74926912,6.54835457680747e-05
MOZART-4,288.5,79548968,6.54835457680747e-05
MOZART-4,288.5,84243632,6.54835457680747e-05
MOZART-4,288.5,89007640,6.54835457680747e-05
MOZART-4,288.5,93837816,6.54835457680747e-05
MOZART-4,288.5,98730664,6.54835457680747e-05
MOZART-4,288.5,103683152,6.54835457680747e-05
MOZART-4,288.5,108692032,6.54835457680747e-05
MOZART-4,288.5,113754152,6.54835457680747e-05
MOZART-4,288.5,118866776,6.54835457680747e-05
MOZART-4,288.5,124026936,6.54835457680747e-05
MOZART-4,288.5,129231944,6.54835457680747e-05
MOZART-4,288.5,134479312,6.54835457680747e-05
MOZART-4,288.5,139766784,6.54835457680747e-05
MOZART-4,288.5,145092112,6.54835457680747e-05
MOZART-4,288.5,150453056,6.54835457680747e-05
MOZART-4,288.5,155847840,6.54835457680747e-05
MOZART-4,288.5,161274736,6.54835457680747e-05
MOZART-4,288.5,166731808,6.54835457680747e-05
MOZART-4,288.5,172217744,6.54835457680747e-05
MOZART-4,288.5,177730752,6.54835457680747e-05
MOZART-4,288.5,183269904,6.54835457680747e-05
MOZART-4,288.5,188833696,6.54835457680747e-05
MOZART-4,288.5,194420912,6.54835457680747e-05
MOZART-4,288.5,200030336,6.54835457680747e-05
MOZART-4,288.5,205661104,6.54835457680747e-05
MOZART-4,288.5,211312176,6.54835457680747e-05
MOZART-4,288.5,216982576,6.54835457680747e-05
MOZART-4,288.5,222671136,6.54835457680747e-05
MOZART-4,288.5,228377056,6.54835457680747e-05
MOZART-4,288.5,231236416,6.54835457680747e-05
MOZART-4,288.5,289139136,6.54835457680747e-05
MOZART-4,288.5,347954016,6.54835457680747e-05
MOZART-4,288.5,407140192,6.54835457680747e-05
MOZART-4,288.5,466284736,6.54835457680747e-05
MOZART-4,288.5,525068832,6.54835457680747e-05
MOZART-4,288.5,583271360,6.54835457680747e-05
MOZART-4,288.5,640735552,6.54835457680747e-05
MOZART-4,288.5,697357696,6.54835457680747e-05
MOZART-4,288.5,753079872,6.54835457680747e-05
MOZART-4,288.5,807879296,6.54835457680747e-05
MOZART-4,288.5,861745280,6.54835457680747e-05
MOZART-4,288.5,914687232,6.54835457680747e-05
MOZART-4,288.5,966721344,6.54835457680747e-05
MOZART-4,288.5,1017862528,6.54835457680747e-05
MOZART-4,288.5,1068134464,6.54835457680747e-05
MOZART-4,288.5,1117560192,6.54835457680747e-05
MOZART-4,288.5,1166164864,6.54835457680747e-05
MOZART-4,288.5,1213975936,6.54835457680747e-05
MOZART-4,288.5,1261015296,6.54835457680747e-05
MOZART-4,288.5,1307309568,6.54835457680747e-05
MOZART-4,288.5,1352882304,6.54835457680747e-05
MOZART-4,288.5,1397756672,6.54835457680747e-05
MOZART-4,288.5,1441953920,6.54835457680747e-05
MOZART-4,288.5,1485495808,6.54835457680747e-05
MOZART-4,288.5,1528399616,6.54835457680747e-05
MOZART-4,288.5,1570685184,6.54835457680747e-05
MOZART-4,288.5,1612370944,6.54835457680747e-05
MOZART-4,288.5,1653484288,6.54835457680747e-05
MOZART-4,288.5,1694026112,6.54835457680747e-05
MOZART-4,288.5,1734019328,6.54835457680747e-05
MOZART-4,288.5,1773476992,6.54835457680747e-05
MOZART-4,288.5,1812411008,6.54835457680747e-05
MOZART-4,288.5,1850835840,6.54835457680747e-05
MOZART-4,288.5,1888769280,6.54835457680747e-05
MOZART-4,288.5,1926220800,6.54835457680747e-05
MOZART-4,288.5,1963198592,6.54835457680747e-05
MOZART-4,288.5,1999719168,6.54835457680747e-05
MOZART-4,288.5,2035787648,6.54835457680747e-05
MOZART-4,288.5,2071413248,6.54835457680747e-05
MOZART-4,288.5,2106610944,6.54835457680747e-05
MOZART-4,289,1390652.25,7.10993554093875e-05
MOZART-4,289,4217411,7.10993554093875e-05
MOZART-4,289,7121589.5,7.10993554093875e-05
MOZART-4,289,10116725,7.10993554093875e-05
MOZART-4,289,13208963,7.10993554093875e-05
MOZART-4,289,16400931,7.10993554093875e-05
MOZART-4,289,19693894,7.10993554093875e-05
MOZART-4,289,23088474,7.10993554093875e-05
MOZART-4,289,26584782,7.10993554093875e-05
MOZART-4,289,30182656,7.10993554093875e-05
MOZART-4,289,33881536,7.10993554093875e-05
MOZART-4,289,37680520,7.10993554093875e-05
MOZART-4,289,41578444,7.10993554093875e-05
MOZART-4,289,45573752,7.10993554093875e-05
MOZART-4,289,49664560,7.10993554093875e-05
MOZART-4,289,53848860,7.10993554093875e-05
MOZART-4,289,58124224,7.10993554093875e-05
MOZART-4,289,62488116,7.10993554093875e-05
MOZART-4,289,66937700,7.10993554093875e-05
MOZART-4,289,71469960,7.10993554093875e-05
MOZART-4,289,76081792,7.10993554093875e-05
MOZART-4,289,80769888,7.10993554093875e-05
MOZART-4,289,85530976,7.10993554093875e-05
MOZART-4,289,90361672,7.10993554093875e-05
MOZART-4,289,95258752,7.10993554093875e-05
MOZART-4,289,100218736,7.10993554093875e-05
MOZART-4,289,105238432,7.10993554093875e-05
MOZART-4,289,110314640,7.10993554093875e-05
MOZART-4,289,115444304,7.10993554093875e-05
MOZART-4,289,120624552,7.10993554093875e-05
MOZART-4,289,125852328,7.10993554093875e-05
MOZART-4,289,131125000,7.10993554093875e-05
MOZART-4,289,136440128,7.10993554093875e-05
MOZART-4,289,141795520,7.10993554093875e-05
MOZART-4,289,147188656,7.10993554093875e-05
